Title,Description,Preconditions,Postconditions,Steps,Expected Result,Priority,Type,Tags,Suite,Automation Status,Automation Path,Execution Command
"[AUTO] recupera senha, invalida token e preserva vinculo de empresa","AUTO_DOC_ID: AUTO-990A9E59F7F1

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/empresa/recuperar-senha.ui.spec.ts:8.

Descrição funcional: Esqueci senha - Empresa › recupera senha, invalida token e preserva vinculo de empresa. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Negativo na área Login / Esqueci Senha, camada UI, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/empresa/recuperar-senha.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/empresa/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: recupera senha, invalida token e preserva vinculo de empresa.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - Empresa › recupera senha, invalida token e preserva vinculo de empresa"" deve ocorrer sem divergência entre manual e automação.","Média","Negativo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,empresa","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/empresa/recuperar-senha.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/empresa/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Empresa recupera senha pelo fluxo atual","AUTO_DOC_ID: AUTO-BD9136CDA464

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts:9.

Descrição funcional: Esqueci senha - fluxo por perfil › Empresa recupera senha pelo fluxo atual. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Empresa recupera senha pelo fluxo atual.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - fluxo por perfil › Empresa recupera senha pelo fluxo atual"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Lider TC recupera senha pelo fluxo atual","AUTO_DOC_ID: AUTO-BBEC83BFBBA1

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts:9.

Descrição funcional: Esqueci senha - fluxo por perfil › Lider TC recupera senha pelo fluxo atual. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Líder TC.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Líder TC.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Lider TC recupera senha pelo fluxo atual.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - fluxo por perfil › Lider TC recupera senha pelo fluxo atual"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Suporte Tecnico recupera senha pelo fluxo atual","AUTO_DOC_ID: AUTO-162660417752

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts:9.

Descrição funcional: Esqueci senha - fluxo por perfil › Suporte Tecnico recupera senha pelo fluxo atual. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Suporte Técnico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Suporte Técnico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Suporte Tecnico recupera senha pelo fluxo atual.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - fluxo por perfil › Suporte Tecnico recupera senha pelo fluxo atual"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Usuario da Empresa recupera senha pelo fluxo atual","AUTO_DOC_ID: AUTO-A91306E0D01B

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts:9.

Descrição funcional: Esqueci senha - fluxo por perfil › Usuario da Empresa recupera senha pelo fluxo atual. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Empresa, Usuário Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Empresa, Usuário Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Usuario da Empresa recupera senha pelo fluxo atual.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - fluxo por perfil › Usuario da Empresa recupera senha pelo fluxo atual"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] Usuario TC recupera senha pelo fluxo atual","AUTO_DOC_ID: AUTO-08091AC62945

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts:9.

Descrição funcional: Esqueci senha - fluxo por perfil › Usuario TC recupera senha pelo fluxo atual. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Usuário TC.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Usuário TC.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: Usuario TC recupera senha pelo fluxo atual.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - fluxo por perfil › Usuario TC recupera senha pelo fluxo atual"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/recuperar-senha-por-perfil.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] tela publica abre sem login","AUTO_DOC_ID: AUTO-A9ABBFD2A1FE

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts:8.

Descrição funcional: Esqueci senha - validacoes publicas › tela publica abre sem login. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: tela publica abre sem login.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - validacoes publicas › tela publica abre sem login"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] resposta nao permite enumerar e-mail cadastrado","AUTO_DOC_ID: AUTO-91C619193F5C

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts:15.

Descrição funcional: Esqueci senha - validacoes publicas › resposta nao permite enumerar e-mail cadastrado. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Fluxo completo na área Login / Esqueci Senha, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, e-mail/outbox, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, e-mail/outbox, sessão/usuário; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, e-mail/outbox, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: resposta nao permite enumerar e-mail cadastrado.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - validacoes publicas › resposta nao permite enumerar e-mail cadastrado"" deve ocorrer sem divergência entre manual e automação.","Média","Fluxo completo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] token invalido nao pode ser validado nem consumido","AUTO_DOC_ID: AUTO-69D7AEAC7FD9

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts:19.

Descrição funcional: Esqueci senha - validacoes publicas › token invalido nao pode ser validado nem consumido. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Negativo na área Login / Esqueci Senha, camada UI, perfil Não específico.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Não específico.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: token invalido nao pode ser validado nem consumido.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - validacoes publicas › token invalido nao pode ser validado nem consumido"" deve ocorrer sem divergência entre manual e automação.","Média","Negativo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,fluxos","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/fluxos/validacoes-publicas.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] recupera senha, invalida token e mantem perfil administrativo","AUTO_DOC_ID: AUTO-4648DCFCC587

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/lider-tc/recuperar-senha.ui.spec.ts:8.

Descrição funcional: Esqueci senha - Lider TC › recupera senha, invalida token e mantem perfil administrativo. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Negativo na área Login / Esqueci Senha, camada UI, perfil Líder TC, Admin.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/lider-tc/recuperar-senha.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/lider-tc/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Líder TC, Admin.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: recupera senha, invalida token e mantem perfil administrativo.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - Lider TC › recupera senha, invalida token e mantem perfil administrativo"" deve ocorrer sem divergência entre manual e automação.","Média","Negativo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,lider-tc","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/lider-tc/recuperar-senha.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/lider-tc/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] recupera senha, invalida token e mantem perfil administrativo","AUTO_DOC_ID: AUTO-BB5C3D985D4A

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/suporte-tecnico/recuperar-senha.ui.spec.ts:8.

Descrição funcional: Esqueci senha - Suporte Tecnico › recupera senha, invalida token e mantem perfil administrativo. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Negativo na área Login / Esqueci Senha, camada UI, perfil Suporte Técnico, Admin.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/suporte-tecnico/recuperar-senha.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/suporte-tecnico/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Suporte Técnico, Admin.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: recupera senha, invalida token e mantem perfil administrativo.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - Suporte Tecnico › recupera senha, invalida token e mantem perfil administrativo"" deve ocorrer sem divergência entre manual e automação.","Média","Negativo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,suporte-tecnico","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/suporte-tecnico/recuperar-senha.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/suporte-tecnico/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list"
"[AUTO] recupera senha, invalida token e preserva vinculo de empresa","AUTO_DOC_ID: AUTO-0EA57BDD846F

Objetivo: documentar e validar o teste automatizado existente em testes/ui/login/esqueci-senha/usuario-empresa/recuperar-senha.ui.spec.ts:8.

Descrição funcional: Esqueci senha - Usuario da Empresa › recupera senha, invalida token e preserva vinculo de empresa. Este case transforma o teste automatizado em documentação manual executável no Qase, mantendo o repositório e o Qase compatíveis.

Regra validada: Negativo na área Login / Esqueci Senha, camada UI, perfil Empresa, Usuário Empresa.

Impacto se falhar: perda de confiança na regressão automatizada ou divergência entre documentação Qase e código de teste.

Automação vinculada: testes/ui/login/esqueci-senha/usuario-empresa/recuperar-senha.ui.spec.ts

Comando: npx playwright test testes/ui/login/esqueci-senha/usuario-empresa/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list

Projects Playwright/Jest: chromium, quality-smoke

Requer navegador headed para validação visual: Sim

Dependências: navegador, servidor local Playwright, sessão/usuário","Ambiente disponível; dependências: navegador, servidor local Playwright, sessão/usuário; perfil: Empresa, Usuário Empresa.","Resultado registrado e massa limpa ou rastreável.","1. Ação: Preparar massa e sessão
Resultado esperado: Garantir usuário/perfil necessário para Login / Esqueci Senha, servidor local disponível e dependências: navegador, servidor local Playwright, sessão/usuário.

2. Ação: Abrir a tela validada
Resultado esperado: Acessar manualmente a rota relacionada a Login / Esqueci Senha e aguardar carregamento completo sem erro visual.

3. Ação: Executar a ação principal
Resultado esperado: Reproduzir o cenário descrito pelo teste automatizado: recupera senha, invalida token e preserva vinculo de empresa.

4. Ação: Validar estado visual e permissões
Resultado esperado: Confirmar mensagens, menus, botões, dados exibidos, bloqueios e redirecionamentos esperados.

5. Ação: Registrar evidência
Resultado esperado: Anexar print, vídeo/trace se disponível e anotar usuário, perfil e massa usada.","O comportamento descrito em ""Esqueci senha - Usuario da Empresa › recupera senha, invalida token e preserva vinculo de empresa"" deve ocorrer sem divergência entre manual e automação.","Média","Negativo","qase-doc-viva,automacao-existente,playwright,ui,login,esqueci-senha,usuario-empresa","Regressão > Login > Esqueci Senha","Automatizado","testes/ui/login/esqueci-senha/usuario-empresa/recuperar-senha.ui.spec.ts","npx playwright test testes/ui/login/esqueci-senha/usuario-empresa/recuperar-senha.ui.spec.ts --project=chromium --workers=1 --reporter=list"
